PLAYER_MATCH,TIME,METHOD,PLACE,PLAY,PLAYER_MATCH_GOAL
509568,77,H,P,C,11411
509587,11,R,G,O,11412
509600,67,H,P,O,11413
509649,54,R,P,O,11414
509644,34,L,P,O,11415
509648,78,L,P,O,11416
509672,79,R,O,O,11417
509715,90,L,P,O,11418
509728,26,R,O,O,11419
509730,54,R,P,O,11420
509713,80,R,P,O,11421
509739,89,L,O,O,11422
509742,62,L,P,O,11423
509747,71,R,P,P,11424
509758,77,R,P,I,11425
509763,66,R,G,C,11426
509783,77,R,G,T,11427
509779,31,R,P,O,11428
509780,83,R,P,I,11429
509821,47,L,O,O,11430
509813,26,R,P,O,11431
509812,90,L,P,O,11432
509843,56,H,P,O,11433
509836,90,L,P,O,11434
509875,63,R,P,P,11435
509903,29,L,O,D,11436
509940,2,R,P,O,11437
509939,39,R,O,I,11438
510052,51,L,O,O,11439
510051,66,H,G,C,11440
510036,85,R,G,C,11441
510033,48,R,P,O,11442
510033,7,R,O,O,11443
510063,24,R,P,O,11444
510151,90,L,P,P,11445
510143,34,R,O,O,11446
510163,90,R,G,T,11447
510174,82,L,P,O,11448
510195,43,R,P,O,11449
510210,54,R,P,O,11450
510211,83,L,G,T,11451
510214,90,H,G,O,11452
510246,40,R,G,C,11453
510227,74,R,O,D,11454
510229,21,R,P,P,11455
510243,48,L,O,T,11456
510243,84,L,P,O,11457
510259,44,H,G,I,11458
510257,45,R,O,O,11459
510292,84,L,P,O,11460
510303,20,H,P,O,11461
510309,47,R,P,O,11462
510310,9,L,P,O,11463
510310,86,R,P,O,11464
510342,4,L,G,C,11465
510342,69,R,O,O,11466
510342,89,R,P,O,11467
510358,70,R,P,O,11468
510400,55,R,P,O,11469
510401,58,R,P,O,11470
510404,33,R,G,O,11471
510439,72,R,P,P,11472
510437,76,L,P,O,11473
510450,68,R,P,O,11474
510445,23,H,P,C,11475
510485,45,R,P,I,11476
510485,69,R,G,I,11477
510494,27,L,P,O,11478
510518,2,H,P,O,11479
510518,43,R,P,O,11480
510546,17,L,P,O,11481
510566,43,R,P,O,11482
510566,4,L,P,O,11483
510591,82,H,P,I,11484
510586,3,R,G,C,11485
510586,9,H,G,O,11486
510579,45,H,P,I,11487
510650,59,R,P,O,11488
510660,89,R,P,O,11489
510665,6,L,P,O,11490
510681,36,L,G,O,11491
510713,90,L,G,O,11492
510743,86,L,P,O,11493
510743,90,R,O,O,11494
510742,89,R,P,P,11495
510773,8,R,P,O,11496
510773,5,R,P,P,11497
510781,65,L,G,O,11498
510794,36,R,P,P,11499
510794,48,H,P,C,11500
510768,55,L,P,C,11501
510768,74,H,P,C,11502
510809,22,R,P,O,11503
510810,90,R,O,O,11504
510819,8,R,P,O,11505
510858,62,R,P,O,11506
510840,35,R,G,O,11507
510886,66,R,G,O,11508
510922,85,L,P,O,11509
510920,69,H,G,C,11510
510920,84,L,P,O,11511
510952,23,R,P,O,11512
510968,87,R,P,O,11513
510991,86,R,G,O,11514
511003,5,H,P,I,11515
511031,90,R,P,O,11516
511035,58,R,G,O,11517
511035,74,R,G,O,11518
511045,63,R,G,O,11519
511082,48,R,P,P,11520
511098,72,R,P,O,11521
511110,15,R,O,O,11522
511113,25,R,P,O,11523
511097,53,H,P,I,11524
511097,42,H,G,O,11525
511097,27,R,P,P,11526
511141,70,H,P,O,11527
511159,45,L,O,D,11528
511181,51,R,P,O,11529
511184,6,L,P,O,11530
511205,24,H,P,O,11531
511211,87,L,P,O,11532
511221,55,L,P,O,11533
511229,30,L,P,O,11534
511267,82,H,G,O,11535
511261,86,R,P,P,11536
511258,72,R,O,O,11537
511291,77,H,P,O,11538
511300,35,H,P,C,11539
511316,83,L,G,C,11540
511320,25,R,P,O,11541
511336,56,R,P,O,11542
511340,11,R,P,P,11543
511346,37,R,P,O,11544
511354,59,L,P,O,11545
511376,30,R,P,O,11546
511404,90,R,P,P,11547
511438,45,L,O,O,11548
511427,80,H,G,T,11549
511450,72,R,G,O,11550
511454,83,R,G,O,11551
511469,71,R,P,O,11552
511446,61,R,O,C,11553
511487,28,R,P,O,11554
511487,55,R,O,O,11555
511533,18,L,O,O,11556
511516,15,L,P,O,11557
511517,85,R,O,I,11558
511566,71,R,G,O,11559
511567,51,R,G,O,11560
511545,62,L,O,D,11561
511605,77,R,G,O,11562
511630,15,R,P,O,11563
511668,31,R,G,C,11564
511697,80,R,P,O,11565
511745,20,L,P,O,11566
511736,87,R,P,C,11567
511773,24,R,G,O,11568
511807,83,R,P,O,11569
511808,20,H,G,C,11570
511809,66,L,P,O,11571
511825,51,L,P,O,11572
511834,89,H,P,O,11573
511854,17,R,P,I,11574
511872,3,R,P,O,11575
511872,31,R,P,O,11576
511874,42,R,O,O,11577
511904,31,R,P,O,11578
511947,8,R,P,O,11579
511937,50,R,P,O,11580
511937,26,R,P,O,11581
511936,5,R,P,O,11582
511960,82,R,P,C,11583
511998,38,R,P,P,11584
512016,90,H,G,O,11585
512031,62,R,G,O,11586
512032,60,H,G,C,11587
512081,28,H,G,C,11588
512081,41,R,P,O,11589
512054,74,H,G,C,11590
512065,21,R,G,O,11591
512065,50,R,P,O,11592
512074,11,H,P,O,11593
512079,45,L,P,O,11594
512094,55,L,P,O,11611
512097,12,L,P,O,11612
512090,71,R,P,O,11613
512121,47,R,P,O,11614
512175,79,L,P,O,11615
512208,2,R,O,O,11616
512186,54,R,P,O,11617
512192,41,R,G,O,11618
512304,19,R,P,O,11619
512315,4,R,P,O,11620
512320,84,L,P,O,11621
512334,89,R,P,P,11622
512336,80,R,P,O,11623
512337,2,L,P,O,11624
512337,90,L,P,O,11625
512399,38,R,G,O,11626
512382,86,R,P,O,11627
512411,29,L,P,O,11628
512415,72,H,G,I,11629
512417,80,R,P,O,11630
512431,70,H,G,O,11631
512410,59,L,P,O,11632
512448,63,H,P,C,11633
512459,90,H,G,O,11634
512479,35,R,P,O,11635
512526,62,R,O,I,11636
512521,86,R,P,O,11637
512508,38,R,O,T,11638
512512,68,L,O,O,11639
512512,5,L,P,O,11640
512560,75,H,G,C,11641
512539,55,R,P,O,11642
512540,25,R,P,O,11643
512545,38,H,G,O,11644
512545,45,R,P,O,11645
512545,53,H,G,O,11646
512557,35,L,O,O,11647
512559,52,R,O,I,11648
512567,53,H,G,I,11649
512575,62,H,P,O,11651
512593,68,R,P,O,11652
512608,67,L,G,I,11653
512624,36,R,O,O,11654
512607,45,R,O,I,11655
512607,59,R,P,P,11656
512625,80,R,G,C,11657
512656,89,R,P,O,11658
512664,74,H,P,C,11659
512666,59,L,O,D,11660
512671,90,L,O,O,11661
512684,60,R,O,O,11662
512707,41,R,P,O,11663
512706,12,L,P,O,11664
512570,84,R,P,O,11665
512740,82,R,P,P,11690
512740,49,R,O,D,11691
512752,64,L,O,C,11692
512736,17,R,P,O,11693
512763,68,R,P,O,11694
512786,55,R,G,O,11695
512801,35,L,P,O,11696
512807,77,L,G,O,11697
512819,60,R,P,O,11698
512836,89,L,P,O,11699
512826,58,R,G,O,11700
512827,84,R,G,C,11701
512861,56,R,P,O,11702
512858,25,H,G,C,11703
512901,72,R,P,O,11704
512931,42,L,O,O,11705
512944,90,R,P,O,11706
512949,80,R,P,O,11707
512955,82,L,P,O,11708
512978,64,L,G,O,11709
512978,67,R,P,O,11710
512995,86,R,O,O,11711
512996,89,L,P,O,11712
513010,17,R,P,O,11713
513045,90,R,G,O,11714
513073,82,H,G,O,11715
513085,8,R,P,O,11716
513098,90,H,G,O,11717
513122,78,L,P,O,11718
513123,36,R,G,O,11719
513153,43,R,P,O,11720
513166,5,H,G,C,11721
513167,90,R,P,O,11722
513171,28,R,G,O,11723
513186,10,H,G,C,11724
513215,73,R,P,O,11725
513213,22,R,G,O,11726
513245,58,R,P,O,11727
513265,46,R,P,O,11728
513267,76,R,P,O,11729
513242,88,H,P,C,11730
513282,83,L,G,O,11732
513308,3,L,O,D,11733
513315,80,R,G,T,11734
513316,30,R,P,O,11735
513331,73,R,O,O,11736
513362,87,R,P,O,11737
513354,62,R,P,O,11738
513360,44,R,P,O,11739
513378,16,R,P,I,11740
513389,29,R,O,O,11741
513374,90,L,O,O,11742
513408,63,R,P,O,11743
513410,51,R,P,P,11744
513424,73,R,P,O,11745
513424,87,R,G,C,11746
513438,12,L,G,O,11747
513444,25,R,P,O,11748
513459,6,H,P,I,11749
513470,15,H,P,O,11750
513472,17,R,O,D,11751
513480,61,L,G,O,11752
513504,32,R,O,D,11753
513516,42,L,P,C,11754
513555,50,R,O,O,11755
513537,52,L,G,O,11756
513584,7,R,P,O,11757
513599,85,R,P,O,11758
513601,36,R,P,O,11759
513622,68,R,P,O,11760
513629,11,L,O,D,11761
513650,45,R,P,P,11762
513678,12,L,O,O,11763
513681,75,R,O,O,11764
513683,16,L,G,O,11765
513694,90,R,O,O,11766
513716,84,H,P,C,11767
513691,29,H,P,I,11768
513706,38,H,G,C,11769
513710,48,H,P,O,11770
513729,40,L,P,I,11771
513788,45,H,P,I,11772
513793,90,R,P,O,11773
513827,67,R,P,P,11774
513841,37,L,G,O,11775
513857,57,R,O,T,11776
513862,42,R,P,T,11777
513892,74,L,P,C,11778
513902,89,L,O,D,11779
513925,70,L,P,O,11780
513918,8,R,O,O,11781
513972,64,R,O,O,11782
513972,56,R,P,O,11783
513952,33,R,O,D,11784
513957,27,H,P,C,11785
513987,17,R,P,O,11786
514004,65,R,G,O,11787
514019,45,H,P,O,11788
514036,44,R,P,O,11789
514047,5,R,O,O,11790
514050,9,L,O,D,11791
514053,45,H,P,O,11792
514053,63,R,O,O,11793
514067,71,L,O,O,11794
514069,8,R,P,O,11795
514069,79,R,O,I,11796
514131,77,R,O,O,11797
514115,17,L,P,O,11798
514142,78,H,G,O,11799
514163,41,R,P,O,11800
514144,15,L,P,O,11801
514144,80,R,P,O,11802
514177,85,R,G,O,11803
514179,48,R,P,O,11804
514181,44,L,P,O,11805
514193,60,L,G,O,11806
514211,34,H,P,O,11807
514225,51,R,G,O,11808
514230,80,L,P,P,11809
514240,87,H,P,O,11810
514247,68,R,P,O,11811
514261,14,L,P,O,11812
514261,49,L,G,O,11813
514278,3,H,G,C,11814
514293,48,L,G,O,11815
514295,85,L,P,O,11816
514307,65,R,P,P,11817
514325,49,L,G,O,11818
514342,11,R,P,O,11819
514373,4,L,O,O,11820
514376,78,R,G,O,11821
514386,86,R,G,O,11822
514395,24,R,P,O,11823
514407,6,H,G,C,11824
514489,84,L,P,O,11825
522029,30,H,P,C,11826
514503,45,R,O,T,11827
514529,73,R,O,O,11828
514535,37,R,P,O,11829
514566,73,H,P,O,11830
514568,90,H,P,T,11831
514577,77,H,P,C,11832
514599,79,R,P,P,11833
514609,70,R,P,P,11834
514629,17,R,P,T,11835
514632,58,H,G,O,11836
514652,73,H,G,O,11837
514682,85,H,G,C,11838
514663,81,L,O,O,11839
514666,82,R,P,O,11840
514669,9,R,P,O,11841
514677,86,L,P,O,11842
514697,8,L,P,O,11843
514699,80,R,P,O,11844
514730,57,L,P,O,11845
514756,6,R,O,O,11846
514762,90,H,P,O,11847
514775,82,H,P,O,11848
514776,33,L,G,C,11849
514788,6,H,G,O,11850
514792,67,H,G,O,11851
514821,81,R,P,O,11852
514825,90,H,G,O,11853
514846,5,H,G,I,11854
514852,13,L,O,D,11855
514889,82,L,P,O,11856
513282,60,R,P,P,11857
514959,54,L,O,O,11858
514961,3,R,P,P,11859
514962,34,R,P,O,11860
514978,42,R,P,P,11861
514953,11,R,P,O,11862
514992,38,R,P,O,11863
515007,49,R,P,P,11864
515022,50,L,O,O,11865
515023,29,R,P,O,11866
515042,90,R,P,O,11867
515054,73,R,O,O,11868
515058,82,R,P,P,11869
515070,40,L,P,O,11870
515070,60,R,O,O,11871
515135,8,R,P,O,11872
515134,23,R,P,O,11873
515136,55,R,G,O,11874
515116,6,R,O,O,11875
515151,14,L,P,T,11876
515152,45,R,P,O,11877
515165,81,L,O,O,11878
515167,9,L,P,O,11879
522027,67,H,P,C,11880
515197,29,R,O,O,11881
515199,6,R,P,O,11882
515199,70,R,P,O,11883
515233,10,R,P,O,11884
515211,14,H,P,C,11885
515216,50,L,P,O,11886
515216,68,R,O,O,11887
515216,83,R,P,O,11888
515222,58,R,G,C,11889
515232,74,L,P,O,11890
515263,69,R,P,O,11891
515277,19,R,G,O,11892
515287,83,H,P,O,11893
515305,47,R,P,I,11894
515326,85,L,P,O,11895
515358,34,L,P,O,11896
515343,51,R,P,O,11897
515343,57,R,P,O,11898
515409,90,L,P,O,11899
515425,30,R,P,O,11900
515405,39,H,G,O,11901
515439,64,R,G,O,11902
515440,1,L,P,O,11903
515487,14,H,P,I,11904
515504,14,R,P,P,11905
515504,71,H,P,T,11906
515504,86,L,P,O,11907
515521,40,R,P,O,11908
515532,39,R,P,O,11909
515563,42,R,O,D,11910
515565,45,L,P,O,11911
515565,52,L,O,I,11912
516201,19,R,P,O,11913
516201,62,R,P,O,11914
515561,90,R,G,O,11915
515597,18,R,G,O,11916
515643,39,L,P,O,11917
515643,33,R,P,I,11918
515623,90,R,P,T,11919
515682,18,L,P,O,11920
515674,66,R,G,C,11921
515669,83,L,G,O,11922
515661,80,L,P,O,11923
515663,57,R,P,O,11924
515691,35,R,P,O,11925
515712,90,H,P,T,11926
515711,81,L,G,O,11927
515711,24,R,P,O,11928
515710,48,L,P,O,11929
515696,33,H,P,O,11930
515708,31,R,O,D,11931
515745,50,L,G,O,11932
515754,52,L,O,O,11933
515762,90,H,P,C,11934
515774,9,R,P,O,11935
515775,63,R,O,O,11936
515806,2,R,O,O,11937
515787,47,R,P,O,11938
515788,70,R,P,O,11939
515789,61,L,G,O,11940
515793,21,R,P,O,11941
515838,90,R,P,O,11942
515872,60,H,P,I,11943
515880,89,R,P,O,11944
515890,58,R,P,P,11945
515906,38,R,G,I,11946
515916,17,H,G,O,11947
515916,90,R,G,O,11948
515933,29,R,P,O,11949
515951,84,R,P,O,11950
515952,46,R,G,O,11951
515953,87,R,P,O,11952
515958,12,R,G,O,11953
515966,44,R,G,O,11954
515969,60,R,P,O,11955
516001,18,R,G,O,11956
515987,40,R,O,D,11957
516011,56,L,P,P,11958
516016,68,R,G,O,11959
516055,22,H,P,O,11960
516058,71,L,G,C,11961
516065,18,H,G,C,11962
516098,22,L,P,O,11963
516099,15,R,G,O,11964
516115,81,R,P,P,11965
516136,24,R,G,C,11966
516136,32,R,G,C,11967
516136,29,R,G,O,11968
516146,81,R,P,O,11969
516149,2,H,P,I,11970
516149,40,L,P,O,11971
516197,7,H,G,C,11972
516195,9,R,O,C,11973
516196,67,H,G,C,11974
516228,56,R,P,O,11975
516242,87,R,P,P,11976
516261,44,R,P,O,11977
516262,69,R,P,P,11978
516263,49,H,P,O,11979
516276,26,R,P,O,11980
516302,19,R,G,O,11981
516310,83,L,P,O,11982
516327,69,R,G,O,11983
516350,3,L,P,O,11984
516334,36,L,O,O,11985
516335,14,R,P,P,11986
516370,20,R,O,O,11987
516415,38,R,O,D,11988
516398,74,L,P,O,11989
516439,90,L,G,O,11990
516452,18,R,G,O,11991
516463,67,L,P,O,11992
516465,14,R,P,O,11993
516469,84,H,P,C,11994
516471,45,H,G,C,11995
516487,26,L,G,C,11996
516502,18,R,P,O,11997
516519,86,H,P,I,11998
516551,35,R,P,O,11999
516531,53,L,O,O,12000
516563,77,R,P,P,12001
516566,72,H,G,O,12002
516559,74,L,O,I,12003
516587,61,H,G,I,12004
516615,90,R,G,O,12005
516626,51,R,P,O,12006
516631,90,R,G,C,12007
516631,87,L,G,O,12008
516663,90,R,O,D,12009
516672,89,R,P,O,12010
516679,86,H,P,C,12011
516695,83,H,P,O,12012
516695,90,R,P,O,12013
516709,33,R,P,O,12014
516742,54,H,P,I,12015
516738,48,R,P,O,12016
516738,17,L,P,O,12017
516765,19,H,P,C,12018
516770,53,R,O,O,12019
516771,12,L,P,O,12020
516773,4,R,P,O,12021
516775,15,L,P,I,12022
516758,87,R,G,O,12023
516790,56,R,O,O,12024
516797,28,R,P,C,12025
516797,21,L,G,C,12026
516805,59,L,P,O,12027
516816,34,H,P,I,12028
516819,68,R,G,O,12029
516828,77,R,P,O,12030
516853,50,H,G,O,12031
516867,45,L,P,O,12032
516867,67,H,P,O,12033
516906,15,L,P,O,12034
516885,40,R,P,P,12035
516916,13,H,G,O,12036
516952,85,H,P,O,12037
516994,23,R,P,O,12038
516978,74,L,G,O,12039
517030,37,R,P,C,12040
517020,31,H,G,C,12041
517008,53,L,P,O,12042
517048,8,R,O,O,12043
517078,31,R,P,O,12044
517076,47,L,P,O,12045
517112,26,R,G,O,12046
517110,45,H,G,O,12047
517162,77,R,G,O,12048
517158,74,H,G,O,12049
517181,20,H,G,O,12050
517193,64,H,G,I,12051
517169,79,H,P,I,12052
517205,62,H,P,O,12053
517239,44,H,G,O,12054
517240,67,L,G,O,12055
517283,12,R,G,O,12056
517301,52,R,O,O,12057
517302,22,R,P,O,12058
517347,49,R,G,O,12059
517354,33,R,P,P,12060
517419,81,H,G,C,12061
517401,44,R,P,O,12062
517406,52,R,G,O,12063
517411,90,H,G,C,12064
517445,64,L,O,O,12065
517448,45,R,O,O,12066
517451,36,R,P,P,12067
517433,24,L,G,O,12068
517433,76,R,G,O,12069
517478,55,R,P,O,12070
517481,50,L,G,O,12071
517496,72,L,P,O,12072
517523,49,R,O,O,12073
517529,87,L,P,C,12074
517543,82,R,O,O,12075
517545,72,H,G,O,12076
517546,51,L,G,O,12077
517577,56,R,O,O,12078
517571,38,H,G,C,12079
517590,64,R,P,O,12080
517610,56,R,P,O,12081
517586,8,H,G,C,12082
517623,73,R,P,O,12083
517624,20,R,O,O,12084
517625,12,R,P,O,12085
517643,44,R,G,O,12086
517658,90,H,P,O,12087
517680,58,R,G,C,12088
517682,43,H,G,C,12089
517683,79,R,G,O,12090
517686,69,R,P,O,12091
517690,37,R,G,O,12092
517721,68,R,P,O,12093
517721,90,L,P,O,12094
517721,45,R,P,P,12095
517770,26,R,P,O,12096
517753,57,R,G,O,12097
517780,24,H,G,O,12098
517781,85,R,P,O,12099
517784,61,L,O,D,12100
517788,90,R,P,O,12101
517791,89,R,G,O,12102
517802,54,L,O,I,12103
517814,90,R,P,O,12104
517820,40,R,P,O,12105
517830,30,R,O,O,12106
517834,36,R,P,O,12107
517852,65,R,P,O,12108
517853,24,R,P,I,12109
517882,90,R,P,P,12110
517929,56,R,G,O,12175
517920,71,R,G,C,12176
517943,52,H,P,C,12177
517949,32,R,P,O,12178
517989,34,L,P,P,12179
517994,76,L,P,O,12180
517994,12,L,G,O,12181
517998,42,R,P,O,12182
517998,53,R,O,T,12183
517998,56,R,P,P,12184
517975,45,R,P,P,12185
518007,90,R,P,O,12186
518011,78,L,G,O,12187
518014,5,R,P,P,12188
518014,65,R,P,P,12189
518046,87,R,P,O,12190
518038,76,R,P,O,12191
518045,36,R,P,O,12192
518093,83,R,G,T,12193
518075,44,R,G,O,12194
518103,12,R,O,O,12195
518121,85,R,O,O,12196
518123,52,R,P,O,12197
518136,88,L,P,O,12198
518140,7,L,P,O,12199
518151,77,R,P,P,12200
518165,65,L,P,P,12201
518172,18,H,G,C,12202
518187,40,L,P,O,12203
518220,42,L,G,O,12204
518220,54,L,P,O,12205
518218,37,R,P,P,12206
518219,53,L,P,O,12207
518237,60,H,P,I,12208
518232,43,L,O,O,12209
518266,34,L,P,O,12210
518301,58,L,P,O,12211
518333,31,R,P,O,12212
518333,76,R,P,P,12213
518347,37,H,P,C,12214
518348,39,R,P,O,12215
518362,36,R,P,I,12216
518364,59,R,P,O,12217
518441,32,L,G,O,12218
518425,21,R,O,O,12219
518444,44,R,P,O,12220
518446,58,R,P,P,12221
518447,52,R,P,O,12222
518447,34,R,P,O,12223
518447,38,R,O,O,12224
518423,89,R,P,O,12225
518451,18,R,P,P,12226
522028,23,H,G,C,12227
518478,45,L,G,O,12228
518509,36,R,P,P,12229
518491,15,R,P,O,12230
518492,65,L,P,O,12231
518504,53,R,G,O,12232
518532,89,H,G,C,12233
518524,11,R,G,O,12234
518524,78,R,P,O,12235
518554,38,R,O,O,12236
518601,5,R,P,P,12237
518606,20,R,G,O,12238
518614,58,L,P,P,12239
518635,64,R,O,O,12240
518636,31,R,P,O,12241
518649,86,R,P,O,12242
518651,69,R,O,O,12243
518669,39,H,P,C,12244
518683,61,L,G,O,12245
518683,42,R,P,O,12246
518687,20,H,G,O,12247
518692,24,H,G,I,12248
518733,48,R,P,O,12249
518734,82,R,O,D,12250
518748,45,L,G,O,12251
518763,80,L,P,O,12252
518746,53,L,P,O,12253
518749,31,L,G,O,12254
518756,90,R,G,I,12255
518782,70,L,G,O,12256
518793,39,L,P,O,12257
518793,42,R,G,I,12258
518831,77,R,P,O,12259
518813,79,L,P,O,12260
518815,82,H,P,O,12261
518815,75,R,O,D,12262
518827,26,R,P,O,12263
518893,77,R,P,O,12264
518879,90,R,P,O,12265
518878,48,H,P,O,12266
518871,62,R,P,O,12267
518876,25,R,P,O,12268
518900,86,R,P,C,12269
518906,90,R,P,O,12270
518924,47,R,P,O,12271
518940,38,L,P,O,12272
518936,80,R,P,O,12273
518936,36,R,P,O,12274
518969,37,R,O,D,12275
518986,69,H,P,I,12276
519002,77,R,P,O,12277
519032,61,L,O,D,12278
519036,24,H,P,O,12279
519053,63,R,G,I,12280
519054,45,R,P,O,12281
519054,85,L,P,O,12282
519071,51,L,P,O,12283
519071,62,R,P,O,12284
519083,63,H,G,O,12285
519085,24,R,P,O,12286
519107,3,H,P,C,12287
519114,21,R,O,O,12288
519129,40,R,O,D,12289
519131,80,H,G,O,12290
519132,18,R,P,O,12291
519170,84,H,P,I,12292
519182,56,R,P,O,12293
519184,47,R,G,O,12294
519165,74,R,P,O,12295
519192,50,H,G,I,12296
519193,32,R,P,O,12297
519214,90,R,O,O,12298
519235,39,H,G,I,12299
519247,66,L,P,O,12300
519263,90,L,P,I,12301
519280,49,L,G,O,12302
519262,59,H,G,C,12303
519293,21,H,G,O,12304
519302,78,R,G,C,12305
519305,38,R,P,P,12306
519310,69,R,G,O,12307
519292,90,H,O,O,12308
519337,43,R,P,P,12309
519375,67,R,P,O,12310
519375,15,R,P,O,12311
519375,49,R,G,O,12312
519375,61,R,P,O,12313
519376,47,L,G,O,12314
519376,84,R,P,O,12315
519453,49,R,P,O,12316
519453,4,H,P,C,12317
519405,81,R,G,O,12318
519437,90,R,P,P,12319
519435,68,H,G,O,12320
519489,80,R,P,O,12321
519518,11,L,P,O,12322
519531,54,L,P,O,12323
519556,34,R,O,O,12324
519556,43,H,G,I,12325
519585,59,R,P,O,12326
519599,74,R,P,P,12327
519599,90,L,P,O,12328
519609,11,L,O,O,12329
519615,32,R,G,C,12330
519615,37,R,P,O,12331
519615,53,R,P,O,12332
519628,13,R,O,O,12333
519648,23,R,P,O,12334
519647,28,R,P,O,12335
519649,51,R,P,O,12336
519649,75,R,P,O,12337
519660,60,R,O,D,12338
519645,26,R,G,P,12339
519677,42,R,O,D,12340
519742,71,R,G,O,12341
519777,31,H,P,O,12342
519784,48,L,O,D,12343
519789,88,L,P,O,12344
519790,5,L,O,O,12345
519776,63,R,G,O,12346
519806,47,R,O,O,12347
519806,9,L,G,O,12348
519806,23,R,P,O,12349
519823,35,R,P,O,12350
519802,16,R,P,O,12351
519802,19,H,G,O,12352
519802,26,R,P,O,12353
519840,88,L,G,O,12354
519841,80,L,P,O,12355
519848,89,H,G,O,12356
519855,66,H,G,C,12357
519867,10,R,O,O,12358
519869,21,R,O,D,12359
519882,61,L,P,O,12360
519918,33,L,P,P,12361
519927,14,H,P,O,12362
519929,27,L,P,T,12363
519942,11,H,P,I,12364
519983,79,R,P,P,12365
519968,8,H,G,C,12366
519979,43,R,O,D,12367
519990,81,L,G,C,12368
519993,8,L,O,D,12369
520000,90,R,P,O,12370
520014,40,R,O,O,12371
520039,34,H,G,I,12372
520078,88,L,P,O,12373
520078,39,L,G,O,12374
520078,78,R,P,O,12375
520081,7,R,P,O,12376
520111,48,L,P,O,12377
520112,60,L,P,O,12378
520113,5,L,P,O,12379
520108,45,R,O,O,12380
520142,80,R,O,D,12381
520127,57,R,P,O,12382
520127,72,R,P,O,12383
520141,43,H,P,C,12384
520153,58,R,P,O,12385
520160,35,R,P,P,12386
520176,84,R,P,O,12387
520189,36,R,P,P,12388
520215,17,H,G,C,12389
520217,29,R,O,O,12390
520221,52,R,P,O,12391
520224,79,L,P,O,12392
520224,87,R,O,O,12393
520240,71,R,P,O,12394
520256,70,R,P,O,12395
520254,18,R,G,O,12396
520268,81,R,O,O,12397
520273,10,L,P,O,12398
520251,56,R,P,O,12399
520289,5,R,P,P,12400
520287,10,H,P,O,12401
520304,80,L,P,O,12402
520302,76,R,O,O,12403
520319,74,L,G,O,12404
520319,35,L,O,D,12405
520321,77,R,P,O,12406
520322,87,R,P,O,12407
520350,63,L,P,O,12408
520351,42,L,P,O,12409
520364,84,L,P,P,12410
520390,83,R,P,O,12411
520396,23,R,P,O,12412
520399,13,R,P,P,12413
520416,24,R,P,O,12414
520417,57,R,P,O,12415
520433,20,R,P,P,12416
520433,88,R,P,O,12417
520461,25,R,P,O,12418
520466,87,R,P,O,12419
520449,79,R,P,P,12420
520496,87,R,O,O,12421
520472,61,H,G,C,12422
520485,44,H,G,C,12423
520490,4,L,O,D,12424
520493,59,R,P,O,12425
520580,5,R,P,O,12426
520574,13,R,P,O,12427
520578,60,R,P,O,12428
520578,22,R,P,O,12429
520593,3,R,P,P,12430
520594,25,R,P,O,12431
520610,90,H,G,O,12432
520611,50,R,P,O,12433
520627,45,L,O,D,12434
520645,40,H,G,I,12435
520631,3,H,P,C,12436
520675,69,R,G,C,12437
520652,20,L,P,O,12438
520653,35,R,G,O,12439
520656,7,L,O,O,12440
520682,90,H,P,I,12441
520707,24,R,P,O,12442
520723,26,H,P,I,12443
520737,59,H,G,O,12444
520738,51,R,P,O,12445
520785,71,R,P,I,12446
520782,41,R,O,O,12447
520800,5,R,O,I,12448
520836,25,R,P,O,12449
520836,33,R,P,O,12450
520835,5,R,P,O,12451
520833,15,R,O,D,12452
520861,26,L,G,O,12453
520866,72,L,P,O,12454
520850,25,R,P,P,12455
520850,49,R,P,P,12456
520942,48,L,G,O,12457
520946,90,R,P,P,12458
520946,88,R,P,O,12459
520946,57,H,P,O,12460
520970,57,H,P,C,12461
520980,90,R,P,O,12462
521034,10,H,P,C,12463
521075,10,H,P,O,12464
521075,16,R,P,O,12465
521080,8,H,G,C,12466
521089,53,R,O,D,12467
521156,1,R,P,O,12468
521156,58,R,G,C,12469
521142,63,R,P,P,12470
521140,45,R,P,O,12471
521187,80,L,P,O,12472
521190,39,L,P,O,12473
521190,52,R,P,O,12474
521221,89,R,P,O,12475
521201,63,L,P,I,12476
521203,60,R,P,O,12477
521211,77,H,P,C,12478
521218,16,R,P,O,12479
521253,61,L,P,P,12480
521284,71,R,P,O,12481
521282,23,L,P,O,12482
521282,67,L,P,O,12483
521337,10,L,P,O,12484
521343,72,R,P,O,12485
521350,48,L,G,O,12486
521365,88,H,G,C,12487
521412,26,H,G,O,12488
521396,40,R,P,P,12489
521430,8,L,P,O,12490
521444,90,L,P,O,12491
521445,12,R,P,P,12492
521445,68,R,P,O,12493
521455,81,H,G,T,12494
521463,23,H,P,C,12495
521509,62,R,P,I,12496
521509,81,R,G,I,12497
521543,25,R,P,O,12498
521543,87,L,G,T,12499
521523,35,H,G,O,12500
521526,90,R,P,O,12501
521527,37,R,P,O,12502
521527,75,R,P,O,12503
521557,67,R,P,O,12504
521572,82,R,P,P,12505
521572,59,R,P,P,12506
521553,88,L,P,P,12507
521589,37,R,P,P,12508
521589,52,R,P,O,12509
521621,45,R,P,O,12510
521621,82,L,G,I,12511
521632,78,L,P,I,12512
